Year,Month,Monthly Anomaly,Monthly Unc.,Annual Anomaly,Annual Unc.,Five-year Anomaly,Five-year Unc.,Ten-year Anomaly
1782,1,-2.05,2.651,-0.646,0.748,-0.557,0.639,-0.711
1782,2,-2.414,3.328,-0.565,0.737,-0.517,0.621,-0.72
1782,3,-2.253,4.027,-0.391,0.752,-0.546,0.622,-0.711
1782,4,0.129,1.582,-0.399,0.764,-0.565,0.609,-0.693
1782,5,0.025,1.349,-0.647,0.87,-0.579,0.629,-0.685
1782,6,0.037,1.218,-0.783,1.022,-0.566,0.661,-0.663
1782,7,-0.553,1.451,-0.919,1.164,-0.561,0.588,-0.65
1782,8,1.409,1.38,-0.598,1.312,-0.591,0.539,-0.638
1782,9,0.359,1.95,-0.494,1.27,-0.651,0.554,-0.642
1782,10,-0.646,2.446,-0.531,1.312,-0.742,0.485,-0.628
1782,11,-1.395,3.029,-0.469,1.342,-0.811,0.446,-0.628
1782,12,-2.029,3.262,-0.353,1.343,-0.793,0.437,-0.632
1783,1,-3.673,4.297,-0.406,1.304,-0.804,0.441,-0.651
1783,2,1.428,3.185,-0.531,1.186,-0.771,0.427,-0.662
1783,3,-1.005,2.184,-0.753,1.038,-0.746,0.423,-0.649
1783,4,-0.314,1.87,-0.819,0.994,-0.776,0.43,-0.66
1783,5,0.771,2.139,-1.006,0.926,-0.777,0.438,-0.657
1783,6,1.431,2.252,-0.922,0.752,-0.783,0.438,-0.63
1783,7,-1.186,1.473,-0.615,0.853,-0.817,0.426,-0.612
1783,8,-0.095,1.776,-0.896,0.983,-0.823,0.421,-0.591
1783,9,-2.307,1.784,-0.896,1.043,-0.805,0.423,-0.599
1783,10,-1.443,1.793,-0.893,1.371,-0.776,0.418,-0.581
1783,11,-3.629,1.804,-1.119,1.237,-0.771,0.427,-0.556
1783,12,-1.027,2.999,-1.274,1.282,-0.742,0.439,-0.571
1784,1,0.012,6.219,-1.158,1.41,-0.725,0.463,-0.549
1784,2,-1.939,3.717,-1.025,1.478,-0.718,0.487,-0.563
1784,3,-1.009,2.326,-0.98,1.24,-0.679,0.519,-0.574
1784,4,-0.279,4.137,-0.983,1.249,-0.681,0.529,-0.585
1784,5,-1.943,3.419,-0.774,1.178,-0.75,0.524,-0.598
1784,6,-0.431,2.007,-0.733,1.282,-0.801,0.539,-0.584
1784,7,0.207,2.078,-0.754,1.213,-0.755,0.55,-0.564
1784,8,1.501,3.378,-0.714,1.238,-0.719,0.56,-0.558
1784,9,-1.769,2.798,-0.968,1.223,-0.683,0.561,-0.558
1784,10,-1.48,1.871,-1.068,0.987,-0.703,0.562,-0.565
1784,11,-1.121,2.379,-1.013,1.218,-0.703,0.6,-0.561
1784,12,-0.525,4.187,-0.881,1.242,-0.693,0.624,-0.547
1785,1,-0.246,5.14,-0.884,1.18,-0.698,0.629,-0.539
1785,2,-1.457,3.842,-0.954,1.12,-0.727,0.63,-0.541
1785,3,-4.051,2.928,-0.934,1.34,-0.765,0.649,-0.541
1785,4,-1.481,1.593,-0.918,1.306,-0.774,0.666,-0.588
1785,5,-1.293,1.405,-0.822,1.497,-0.766,0.681,-0.621
1785,6,1.156,1.621,-0.95,1.186,-0.747,0.724,-0.622
1785,7,0.169,1.921,-1.12,0.908,-0.724,0.751,-0.637
1785,8,0.673,1.033,-1.109,0.854,-0.743,0.8,-0.632
1785,9,-1.529,1.995,-0.732,0.828,-0.736,0.786,-0.613
1785,10,-1.292,2.404,-0.599,0.788,-0.732,0.802,-0.622
1785,11,0.03,2.361,-0.493,0.805,-0.757,0.822,-0.63
1785,12,-2.057,2.32,-0.591,0.821,-0.774,0.845,-0.614
1786,1,-2.289,3.173,-0.531,0.853,-0.72,0.868,-0.604
1786,2,-1.323,2.82,-0.517,0.856,-0.71,0.877,-0.595
1786,3,0.465,3.742,-0.337,0.852,-0.675,0.849,-0.588
1786,4,0.124,2.208,-0.285,0.867,-0.646,0.827,-0.573
1786,5,-0.025,1.511,-0.502,0.859,-0.578,0.836,-0.577
1786,6,-0.015,1.378,-0.619,0.973,-0.623,0.732,-0.565
1786,7,0.88,1.371,-0.368,1.103,-0.614,0.663,-0.572
1786,8,0.848,2.728,-0.279,1.205,-0.596,0.662,-0.577
1786,9,0.631,3.349,-0.327,1.26,-0.598,0.631,-0.57
1786,10,-0.675,2.359,-0.423,1.163,-0.611,0.598,-0.575
1786,11,-2.572,2.545,-0.419,1.268,-0.58,0.665,-0.587
1786,12,-3.465,2.573,-0.365,1.369,-0.58,0.671,-0.584
1787,1,0.731,3.21,-0.509,1.281,-0.572,0.667,-0.585
1787,2,-0.259,2.985,-0.61,1.116,-0.6,0.64,-0.56
1787,3,-0.107,4.549,-0.819,1.019,-0.571,0.685,-0.546
1787,4,-1.028,1.273,-0.865,1.095,-0.564,0.683,-0.551
1787,5,0.016,3.01,-0.724,1.044,-0.543,0.693,-0.549
1787,6,0.634,2.212,-0.512,1.036,-0.529,0.642,-0.543
1787,7,-0.844,1.606,-0.764,0.953,-0.517,0.571,-0.536
1787,8,-0.37,0.787,-0.716,0.971,-0.491,0.545,-0.56
1787,9,-1.872,1.306,-0.757,0.909,-0.432,0.516,-0.561
1787,10,-1.223,2.493,-0.68,0.912,-0.435,0.493,-0.566
1787,11,-0.878,1.957,-0.741,0.821,-0.431,0.475,-0.563
1787,12,-0.923,2.374,-0.76,0.819,-0.45,0.465,-0.548
1788,1,-2.296,2.96,-0.516,0.835,-0.471,0.458,-0.527
1788,2,0.316,3.914,-0.442,0.913,-0.492,0.444,-0.526
1788,3,-0.6,2.774,-0.304,0.862,-0.48,0.424,-0.517
1788,4,-0.1,2.439,-0.177,0.8,-0.467,0.409,-0.51
1788,5,-0.722,1.313,-0.069,0.832,-0.482,0.414,-0.519
1788,6,0.414,1.108,-0.304,0.781,-0.444,0.451,-0.532
1788,7,2.074,2.28,-0.066,0.726,-0.391,0.448,-0.522
1788,8,0.522,2.032,-0.164,0.724,-0.366,0.454,-0.526
1788,9,-0.213,1.152,-0.204,0.783,-0.371,0.454,-0.511
1788,10,0.299,1.703,-0.285,0.765,-0.37,0.445,-0.506
1788,11,0.417,1.825,-0.233,0.698,-0.384,0.427,-0.48
1788,12,-3.742,3.142,-0.302,0.703,-0.389,0.442,-0.483
1789,1,0.555,3.048,-0.419,0.704,-0.419,0.436,-0.474
1789,2,-0.852,2.641,-0.475,0.684,-0.436,0.421,-0.457
1789,3,-1.088,3.019,-0.462,0.675,-0.46,0.408,-0.441
1789,4,-1.074,1.435,-0.576,0.662,-0.469,0.399,-0.434
1789,5,-0.09,2.868,-0.597,0.634,-0.423,0.41,-0.408
1789,6,-0.412,1.081,-0.259,0.82,-0.366,0.406,-0.414
1789,7,0.67,1.758,-0.268,0.731,-0.414,0.384,-0.428
1789,8,-0.155,0.902,-0.186,0.683,-0.401,0.388,-0.444
1789,9,-0.057,1.446,-0.139,0.675,-0.409,0.396,-0.426
1789,10,-1.07,1.837,-0.188,0.63,-0.4,0.4,-0.414
1789,11,0.17,1.989,-0.267,0.731,-0.395,0.388,-0.406
1789,12,0.309,1.797,-0.235,0.752,-0.393,0.394,-0.404
1790,1,0.453,2.228,-0.38,0.845,-0.375,0.402,-0.397
1790,2,0.132,2.276,-0.418,0.936,-0.392,0.4,-0.372
1790,3,-0.524,1.575,-0.479,1.045,-0.357,0.402,-0.33
1790,4,-1.667,2.886,-0.434,1.122,-0.358,0.389,-0.309
1790,5,-1.03,2.293,-0.517,1.049,-0.361,0.399,-0.293
1790,6,-0.036,1.015,-0.526,0.672,-0.349,0.402,-0.309
1790,7,-1.061,1.012,-0.491,0.645,-0.33,0.405,-0.308
1790,8,-0.618,1.418,-0.487,0.602,-0.309,0.415,-0.313
1790,9,-0.785,1.212,-0.428,0.59,-0.298,0.431,-0.313
1790,10,-0.53,1.464,-0.276,0.572,-0.288,0.449,-0.309
1790,11,-0.834,1.566,-0.259,0.625,-0.281,0.441,-0.312
1790,12,0.203,5.619,-0.283,0.698,-0.291,0.428,-0.293
1791,1,0.879,3.141,-0.274,0.776,-0.324,0.421,-0.262
1791,2,0.173,2.179,-0.236,0.89,-0.342,0.416,-0.247
1791,3,0.186,1.876,-0.238,0.941,-0.348,0.415,-0.269
1791,4,0.162,1.357,-0.294,1.001,-0.366,0.425,-0.276
1791,5,-0.833,1.065,-0.21,1.089,-0.382,0.436,-0.277
1791,6,-0.322,1.629,-0.228,0.846,-0.343,0.496,-0.269
1791,7,-0.948,1.347,-0.481,0.748,-0.334,0.498,-0.278
1791,8,-0.168,0.989,-0.45,0.763,-0.318,0.493,-0.279
1791,9,-0.81,1.014,-0.516,0.796,-0.284,0.511,-0.285
1791,10,-1.203,1.103,-0.572,0.806,-0.257,0.513,-0.28
1791,11,0.183,1.831,-0.476,0.859,-0.236,0.493,-0.264
1791,12,-0.015,1.757,-0.384,0.857,-0.249,0.487,-0.254
1792,1,-2.164,3.245,-0.288,0.875,-0.285,0.478,-0.241
1792,2,0.546,3.334,-0.387,0.825,-0.288,0.476,-0.215
1792,3,-0.609,2.443,-0.303,0.851,-0.281,0.468,-0.221
1792,4,-0.508,1.314,-0.31,0.846,-0.264,0.461,-0.223
1792,5,0.326,1.204,-0.412,0.807,-0.269,0.473,-0.231
1792,6,0.779,2.248,-0.428,0.865,-0.28,0.481,-0.233
1792,7,0.204,1.027,-0.342,0.991,-0.277,0.494,-0.233
1792,8,-1.361,0.982,-0.258,0.991,-0.253,0.508,-0.23
1792,9,0.198,1.15,-0.202,0.993,-0.229,0.522,-0.214
1792,10,-1.277,1.247,-0.12,1.108,-0.182,0.552,-0.207
1792,11,-1.048,2.018,-0.17,1.037,-0.155,0.562,-0.21
1792,12,-0.206,2.994,-0.249,0.86,-0.167,0.575,-0.202
1793,1,-1.133,2.246,-0.259,0.816,-0.144,0.584,-0.178
1793,2,1.56,3.213,-0.194,0.858,-0.134,0.609,-0.179
1793,3,0.064,2.474,-0.258,0.806,-0.145,0.619,-0.165
1793,4,0.467,2.373,-0.217,0.837,-0.151,0.629,-0.167
1793,5,-0.27,1.316,-0.175,0.843,-0.143,0.628,-0.164
1793,6,-0.17,1.712,-0.275,0.883,-0.141,0.583,-0.171
1793,7,0.081,1.178,-0.086,0.905,-0.134,0.596,-0.185
1793,8,-0.572,1.013,-0.21,0.908,-0.128,0.609,-0.181
1793,9,-0.58,1.791,-0.135,0.963,-0.167,0.638,-0.185
1793,10,-0.774,1.642,-0.128,1.106,-0.182,0.651,-0.193
1793,11,-0.548,2.012,-0.009,1.049,-0.17,0.671,-0.197
1793,12,-1.412,2.503,-0.094,0.981,-0.149,0.653,-0.177
1794,1,1.14,2.345,-0.223,0.971,-0.137,0.664,-0.184
1794,2,0.07,2.488,-0.206,0.919,-0.121,0.655,-0.195
1794,3,0.97,1.772,-0.125,0.765,-0.11,0.638,-0.203
1794,4,0.552,1.908,-0.067,0.728,-0.091,0.631,-0.194
1794,5,1.155,1.135,-0.033,0.706,-0.104,0.61,-0.195
1794,6,-1.193,1.142,0.058,0.715,-0.143,0.647,-0.191
1794,7,-1.466,1.823,0.015,0.73,-0.068,0.663,-0.197
1794,8,-0.365,1.297,0.142,0.85,-0.029,0.644,-0.199
1794,9,0.392,2.834,0.136,0.884,-0.033,0.645,-0.201
1794,10,-0.086,1.274,0.184,0.973,-0.046,0.652,-0.191
1794,11,-0.132,1.766,0.138,0.883,-0.067,0.655,-0.188
1794,12,-0.32,2.573,0.176,1.01,-0.073,0.641,-0.205
1795,1,0.623,2.972,0.323,1.068,-0.091,0.633,-0.214
1795,2,1.598,3.509,0.355,1.03,-0.069,0.638,-0.221
1795,3,0.898,1.978,0.2,0.924,-0.07,0.618,-0.226
1795,4,1.118,1.523,0.133,0.935,-0.055,0.616,-0.206
1795,5,0.609,1.648,0.114,0.897,-0.059,0.648,-0.205
1795,6,-0.74,2.79,0.167,1.053,-0.056,0.651,-0.207
1795,7,0.294,1.15,0.226,1.115,-0.026,0.638,-0.204
1795,8,0.026,2.358,0.135,1.068,-0.049,0.605,-0.201
1795,9,-1.47,1.123,-0.117,1.163,-0.032,0.588,-0.204
1795,10,-0.894,1.558,-0.271,1.183,-0.047,0.551,-0.199
1795,11,-0.358,2.323,-0.332,1.378,-0.048,0.547,-0.193
1795,12,0.315,1.971,-0.194,1.218,-0.051,0.566,-0.194
1796,1,1.337,3.931,-0.235,1.302,-0.046,0.577,-0.192
1796,2,0.498,2.83,-0.175,1.376,-0.019,0.57,-0.188
1796,3,-2.121,2.526,-0.061,1.242,-0.022,0.56,-0.178
1796,4,-0.737,1.673,0.007,1.206,-0.021,0.553,-0.186
1796,5,-0.117,1.731,-0.014,1.081,-0.012,0.573,-0.176
1796,6,0.919,1.434,-0.236,1.255,-0.011,0.585,-0.177
1796,7,-0.207,1.573,-0.154,1.023,-0.035,0.604,-0.169
1796,8,0.752,1.646,0.048,0.9,-0.072,0.612,-0.178
1796,9,-0.107,2.468,0.152,0.859,-0.121,0.616,-0.173
1796,10,-0.074,1.298,0.104,0.801,-0.13,0.635,-0.153
1796,11,-0.609,1.941,0.036,0.751,-0.153,0.637,-0.157
1796,12,-2.353,4.36,-0.005,0.795,-0.133,0.667,-0.147
1797,1,2.318,4.022,-0.059,0.72,-0.11,0.695,-0.115
1797,2,2.925,2.986,-0.124,0.775,-0.109,0.704,-0.107
1797,3,-0.868,3.067,-0.107,0.852,-0.121,0.68,-0.092
1797,4,-1.315,2.311,-0.131,0.878,-0.118,0.683,-0.084
1797,5,-0.934,1.903,-0.189,1.055,-0.107,0.673,-0.097
1797,6,0.431,1.557,0.008,0.93,-0.131,0.72,-0.103
1797,7,-0.86,1.021,-0.13,1.099,-0.151,0.711,-0.107
1797,8,-0.024,0.961,-0.362,0.964,-0.19,0.688,-0.099
1797,9,0.099,1.606,-0.195,0.82,-0.223,0.693,-0.101
1797,10,-0.37,1.159,-0.122,0.714,-0.23,0.682,-0.089
1797,11,-1.302,2.544,-0.073,0.688,-0.255,0.702,-0.088
1797,12,0.016,2.898,-0.138,0.674,-0.246,0.68,-0.09
1798,1,0.662,2.325,-0.037,0.646,-0.263,0.681,-0.091
1798,2,0.134,2.956,0.052,0.622,-0.269,0.695,-0.113
1798,3,1.141,1.808,-0.02,0.648,-0.262,0.685,-0.115
1798,4,-0.436,2.175,-0.044,0.711,-0.246,0.676,-0.113
1798,5,-0.353,1.682,0.064,0.688,-0.242,0.644,-0.109
1798,6,-0.344,1.252,-0.054,0.808,-0.246,0.651,-0.106
1798,7,0.347,1.25,-0.131,0.729,-0.25,0.614,-0.105
1798,8,1.043,1.156,-0.325,0.654,-0.248,0.589,-0.094
1798,9,-0.757,3.075,-0.583,0.73,-0.19,0.567,-0.087
1798,10,-0.657,2.246,-0.547,0.695,-0.19,0.558,-0.075
1798,11,-0.013,2.526,-0.536,0.713,-0.183,0.543,-0.073
1798,12,-1.404,1.832,-0.506,0.792,-0.206,0.537,-0.067
1799,1,-0.257,2.072,-0.542,0.833,-0.201,0.541,-0.078
1799,2,-2.195,1.997,-0.656,0.892,-0.234,0.558,-0.089
1799,3,-1.959,1.956,-0.616,1.074,-0.236,0.576,-0.106
1799,4,-0.001,1.512,-0.553,1.223,-0.216,0.578,-0.101
1799,5,-0.222,0.997,-0.509,1.096,-0.21,0.599,-0.106
1799,6,0.024,2.515,-0.54,1.181,-0.152,0.572,-0.097
1799,7,-0.084,2.041,-0.567,1.184,-0.161,0.614,-0.074
1799,8,-0.325,1.477,-0.446,1.245,-0.186,0.602,-0.07
1799,9,-0.282,1.494,-0.372,1.225,-0.15,0.577,-0.071
1799,10,0.097,1.346,-0.315,1.156,-0.121,0.55,-0.073
1799,11,0.515,1.481,-0.369,1.139,-0.126,0.545,-0.065
1799,12,-1.779,2.262,-0.39,1.046,-0.133,0.55,-0.07
1800,1,-0.572,2.446,-0.442,0.955,-0.122,0.563,-0.071
1800,2,-0.742,2.431,-0.441,0.908,-0.129,0.568,-0.088
1800,3,-1.073,2.202,-0.508,0.828,-0.131,0.575,-0.091
1800,4,0.679,1.042,-0.51,0.793,-0.123,0.577,-0.099
1800,5,-0.87,0.946,-0.563,0.755,-0.117,0.569,-0.105
1800,6,-0.223,1.734,-0.407,0.737,-0.124,0.555,-0.095
1800,7,-0.708,1.076,-0.266,0.696,-0.157,0.575,-0.097
1800,8,-0.311,0.853,-0.156,0.804,-0.176,0.611,-0.088
1800,9,-1.097,0.99,0.049,0.749,-0.199,0.603,-0.078
1800,10,0.076,1.174,-0.071,0.815,-0.179,0.64,-0.086
1800,11,-0.12,2.132,0.03,0.802,-0.17,0.678,-0.097
1800,12,0.099,2.127,0.009,0.754,-0.161,0.676,-0.093
1801,1,1.115,2.104,0.073,0.754,-0.164,0.678,-0.1
1801,2,0.575,2.652,-0.002,0.711,-0.168,0.684,-0.106
1801,3,1.392,1.582,0.069,0.713,-0.152,0.741,-0.093
1801,4,-0.767,1.382,0.16,0.783,-0.129,0.765,-0.09
1801,5,0.346,1.286,0.147,0.844,-0.133,0.746,-0.088
1801,6,-0.476,1.096,0.234,0.925,-0.122,0.752,-0.105
1801,7,0.058,2.321,0.287,0.952,-0.122,0.712,-0.108
1801,8,-1.208,2.162,0.358,0.957,-0.105,0.708,-0.11
1801,9,-0.248,1.014,0.35,1.015,-0.09,0.718,-0.106
1801,10,1.166,2.434,0.45,0.967,-0.072,0.721,-0.113
1801,11,-0.268,1.801,0.316,1.047,-0.059,0.712,-0.115
1801,12,1.142,2.756,0.357,1.048,-0.06,0.688,-0.092
1802,1,1.744,2.404,0.337,0.963,-0.038,0.691,-0.124
1802,2,1.426,2.812,0.399,0.997,-0.03,0.689,-0.147
1802,3,1.302,2.608,0.42,0.91,-0.022,0.664,-0.145
1802,4,0.433,1.877,0.33,0.794,-0.028,0.661,-0.146
1802,5,-1.258,1.589,0.279,0.77,-0.022,0.698,-0.157
1802,6,0.013,2.075,0.145,0.752,-0.008,0.695,-0.163
1802,7,-0.184,1.247,-0.109,0.751,0.009,0.692,-0.158
1802,8,-0.462,1.465,-0.31,0.789,0.015,0.704,-0.162
1802,9,0,1.239,-0.439,0.778,0.042,0.687,-0.159
1802,10,0.089,1.173,-0.41,0.878,0.033,0.7,-0.158
1802,11,-0.886,1.856,-0.288,0.904,0.044,0.698,-0.146
1802,12,-0.459,2.042,-0.273,0.83,0.056,0.702,-0.139
1803,1,-1.308,1.971,-0.244,0.847,0.069,0.703,-0.156
1803,2,-0.987,2.458,-0.142,0.864,0.092,0.706,-0.165
1803,3,-0.239,3.028,-0.126,0.98,0.106,0.692,-0.184
1803,4,0.773,1.785,-0.073,0.959,0.074,0.701,-0.189
1803,5,0.205,2.027,-0.021,0.95,0.048,0.715,-0.203
1803,6,0.196,0.953,-0.042,0.921,0.06,0.708,-0.203
1803,7,0.164,1.515,0.046,0.781,0.05,0.701,-0.205
1803,8,0.761,1.517,0.032,0.718,0.036,0.694,-0.222
1803,9,0.2,1.361,-0.041,0.702,0.003,0.7,-0.218
1803,10,0.718,2.42,-0.011,0.731,0.01,0.719,-0.22
1803,11,-0.256,1.473,0.014,0.639,0.007,0.738,-0.233
1803,12,-0.719,1.766,-0.002,0.62,-0.004,0.739,-0.238
1804,1,-0.244,2.635,0.085,0.668,-0.016,0.719,-0.255
1804,2,-1.163,2.158,0.035,0.673,0.014,0.72,-0.255
1804,3,-1.108,1.894,0.037,0.592,0.024,0.709,-0.255
1804,4,1.126,2.182,-0.044,0.648,-0.009,0.692,-0.259
1804,5,0.512,1.086,0.047,0.731,-0.02,0.679,-0.272
1804,6,-0.001,1.177,0.029,0.816,-0.031,0.661,-0.277
1804,7,1.213,2.102,0.089,0.991,-0.087,0.64,-0.29
1804,8,0.154,1.536,0.152,1.042,-0.107,0.64,-0.293
1804,9,0.226,1.653,0.29,0.964,-0.141,0.647,-0.299
1804,10,-0.246,1.212,0.206,0.947,-0.171,0.664,-0.306
1804,11,0.832,2.911,0.15,0.962,-0.188,0.653,-0.334
1804,12,-0.94,2.597,0.19,1.065,-0.192,0.644,-0.329
1805,1,0.481,2.58,0.093,0.989,-0.194,0.638,-0.34
1805,2,-0.403,2.169,0.17,0.984,-0.194,0.63,-0.34
1805,3,0.544,1.533,0.13,0.96,-0.186,0.655,-0.332
1805,4,0.12,1.724,-0.003,0.999,-0.192,0.656,-0.35
1805,5,-0.166,0.908,-0.214,0.887,-0.176,0.656,-0.359
1805,6,0.478,2.052,-0.068,0.874,-0.153,0.646,-0.372
1805,7,0.052,1.265,-0.065,0.836,-0.154,0.653,-0.381
1805,8,1.084,1.338,-0.049,0.838,-0.155,0.65,-0.392
1805,9,-0.253,1.52,-0.143,0.844,-0.17,0.656,-0.401
1805,10,-1.846,1.666,-0.184,0.863,-0.2,0.643,-0.42
1805,11,-1.7,1.64,-0.155,0.921,-0.237,0.625,-0.434
1805,12,0.814,1.793,-0.291,0.851,-0.245,0.629,-0.442
1806,1,0.513,2.119,-0.349,0.835,-0.247,0.629,-0.465
1806,2,-0.214,2.174,-0.393,0.816,-0.276,0.62,-0.494
1806,3,-0.582,1.598,-0.343,0.839,-0.284,0.609,-0.517
1806,4,-0.368,2.294,-0.258,0.805,-0.31,0.625,-0.528
1806,5,0.176,1.415,-0.192,0.789,-0.332,0.634,-0.543
1806,6,-1.148,1.228,-0.221,0.801,-0.355,0.635,-0.547
1806,7,-0.646,1.446,-0.397,0.753,-0.388,0.664,-0.564
1806,8,0.552,0.901,-0.359,0.773,-0.405,0.682,-0.558
1806,9,0.346,1.492,-0.37,0.8,-0.419,0.671,-0.569
1806,10,-0.816,1.106,-0.456,0.777,-0.446,0.665,-0.596
1806,11,-0.913,1.611,-0.658,0.772,-0.485,0.675,-0.614
1806,12,0.464,1.64,-0.585,0.754,-0.493,0.687,-0.623
1807,1,-1.602,2.171,-0.554,0.672,-0.541,0.691,-0.647
1807,2,0.244,2.585,-0.637,0.634,-0.557,0.698,-0.684
1807,3,-0.715,2.417,-0.629,0.665,-0.577,0.713,-0.72
1807,4,-1.399,1.463,-0.584,0.67,-0.584,0.713,-0.735
1807,5,-2.251,1.04,-0.499,0.676,-0.646,0.695,-0.739
1807,6,-0.268,1.122,-0.462,0.686,-0.649,0.694,-0.753
1807,7,-0.27,1.925,-0.445,0.824,-0.689,0.683,-0.751
1807,8,-0.451,1.615,-0.55,0.883,-0.694,0.686,-0.735
1807,9,0.445,1.45,-0.583,0.947,-0.706,0.706,-0.749
1807,10,-0.281,1.031,-0.553,0.945,-0.733,0.723,-0.761
1807,11,0.11,1.592,-0.536,1.032,-0.763,0.743,-0.765
1807,12,0.906,1.339,-0.538,1.1,-0.8,0.755,-0.779
1808,1,-1.395,3.266,-0.512,1.134,-0.831,0.764,-0.801
1808,2,-1.021,1.871,-0.552,1.117,-0.875,0.773,-0.8
1808,3,-1.112,1.824,-0.615,1.059,-0.908,0.794,-0.824
1808,4,-1.036,1.247,-0.663,1.174,-0.913,0.788,-0.832
1808,5,-2.04,2.189,-0.802,1.271,-0.917,0.777,-0.832
1808,6,-0.291,1.892,-1.052,1.247,-0.944,0.784,-0.837
1808,7,0.035,1.846,-1.123,1.096,-0.98,0.797,-0.839
1808,8,-0.929,1.296,-1.221,1.205,-1.025,0.805,-0.853
1808,9,-0.312,1.644,-1.29,1.068,-1.037,0.801,-0.853
1808,10,-0.858,2.27,-1.244,1.038,-1.065,0.787,-0.864
1808,11,-1.552,2.195,-1.225,0.98,-1.093,0.787,-0.855
1808,12,-2.098,1.496,-1.243,0.937,-1.089,0.781,-0.859
1809,1,-2.241,1.935,-1.384,0.977,-1.113,0.778,-0.864
1809,2,-2.198,3.215,-1.371,1.018,-1.129,0.789,-0.866
1809,3,-1.939,2.066,-1.427,1.063,-1.162,0.809,-0.879
1809,4,-0.483,1.694,-1.412,1.067,-1.183,0.795,-0.898
1809,5,-1.814,1.417,-1.525,1.03,-1.209,0.791,-0.919
1809,6,-0.514,1.439,-1.443,1.046,-1.214,0.806,-0.925
1809,7,-1.65,2.557,-1.416,1.056,-1.207,0.775,-0.951
1809,8,-0.777,1.586,-1.293,0.995,-1.26,0.777,-0.961
1809,9,-0.988,1.393,-1.146,1.075,-1.299,0.783,-0.975
1809,10,-0.671,2.727,-1.226,1.168,-1.299,0.772,-0.987
1809,11,-2.904,2.067,-1.242,1.207,-1.291,0.777,-0.987
1809,12,-1.124,1.902,-1.346,1.247,-1.313,0.77,-0.956
1810,1,-1.917,2.582,-1.355,1.228,-1.308,0.749,-0.966
1810,2,-0.714,2.964,-1.424,1.194,-1.276,0.725,-0.97
1810,3,-0.175,2.55,-1.525,1.183,-1.311,0.744,-0.987
1810,4,-1.45,2.019,-1.65,1.081,-1.33,0.748,-1.002
1810,5,-2.003,1.536,-1.566,1.032,-1.355,0.74,-1.013
1810,6,-1.759,1.91,-1.541,1.001,-1.406,0.772,-1.036
1810,7,-1.763,1.754,-1.518,1.044,-1.447,0.773,-1.037
1810,8,-1.599,1.536,-1.703,1.034,-1.446,0.765,-1.052
1810,9,-2.199,1.594,-1.794,0.975,-1.479,0.763,-1.057
1810,10,-2.178,2.193,-1.848,0.923,-1.465,0.766,-1.057
1810,11,-1.89,2.742,-1.804,0.873,-1.428,0.751,-1.059
1810,12,-0.83,1.771,-1.735,0.834,-1.43,0.713,-1.085
1811,1,-1.633,2.996,-1.761,0.874,-1.431,0.688,-1.086
1811,2,-2.942,2.727,-1.663,0.86,-1.43,0.679,-1.115
1811,3,-1.262,2.769,-1.613,0.872,-1.421,0.69,-1.122
1811,4,-2.097,1.316,-1.605,0.797,-1.417,0.668,-1.126
1811,5,-1.478,1.603,-1.653,0.863,-1.378,0.639,-1.133
1811,6,-0.934,1.742,-1.569,0.892,-1.364,0.628,-1.138
1811,7,-2.067,1.527,-1.535,0.696,-1.34,0.611,-1.152
1811,8,-0.431,1.619,-1.534,0.762,-1.326,0.589,-1.167
1811,9,-1.6,2.407,-1.682,0.855,-1.338,0.598,-1.184
1811,10,-2.074,3.097,-1.623,0.988,-1.35,0.593,-1.209
1811,11,-2.469,1.488,-1.647,0.942,-1.354,0.591,-1.216
1811,12,0.178,1.995,-1.704,0.87,-1.357,0.587,-1.233
1812,1,-1.225,3.826,-1.531,0.884,-1.36,0.576,-1.225
1812,2,-2.934,2.773,-1.368,0.949,-1.366,0.577,-1.219
1812,3,-3.031,2.233,-1.375,0.912,-1.374,0.566,-1.214
1812,4,-1.388,2.615,-1.319,0.787,-1.39,0.56,-1.203
1812,5,-1.77,1.144,-1.229,0.862,-1.327,0.542,-1.198
1812,6,-1.618,0.872,-1.425,0.951,-1.263,0.525,-1.216
1812,7,0.012,1.393,-1.645,0.93,-1.242,0.517,-1.232
1812,8,1.521,0.979,-1.477,0.955,-1.245,0.542,-1.233
1812,9,-1.682,3.576,-1.486,0.956,-1.268,0.542,-1.268
1812,10,-1.399,1.181,-1.383,1.034,-1.272,0.542,-1.289
1812,11,-1.393,1.78,-1.22,1.075,-1.262,0.528,-1.3
1812,12,-2.171,3.874,-1.12,1.022,-1.272,0.519,-1.331
1813,1,-3.872,4.188,-1.127,1.098,-1.244,0.523,-1.323
1813,2,-0.914,1.918,-1.322,1.113,-1.228,0.518,-1.328
1813,3,-3.139,2.173,-1.165,0.983,-1.206,0.505,-1.311
1813,4,-0.153,1.915,-1.1,0.959,-1.201,0.483,-1.286
1813,5,0.182,2.514,-0.917,0.96,-1.202,0.474,-1.265
1813,6,-0.421,1.506,-0.841,0.82,-1.226,0.482,-1.256
1813,7,-0.067,1.324,-0.585,0.713,-1.193,0.47,-1.261
1813,8,-0.819,0.848,-0.623,0.663,-1.205,0.478,-1.259
1813,9,0.197,1.696,-0.582,0.728,-1.208,0.498,-1.27
1813,10,-0.61,1.59,-0.671,0.697,-1.186,0.512,-1.283
